	language	language_tag	local_name	iso_639_3	iso_639_1	family/subfamily/genus	version_index	version_tag	version	default_version
1266	Pamplona Atta	att	Pamplona Atta	att		/	1131	ATT	Yù bilin ni Namarò nga meyannung kâ Apu Kesu Kiristu: Yù bagu nga tarátu ni Namarò sù ira nga mangikatalà kâ Apu Kesu Kiristu	Yes
1267	Panao Huánuco Quechua	qxh	Panao Huánuco Quechua	qxh		/	457	QXHNT	Mushug Testamento	Yes
1268	Pangasinan	pag	Pangasinan	pag		Austronesian//Northern Luzon	2194	MBBPAN83	Maung A Balita Biblia	No
1269	Pangasinan	pag	Pangasinan	pag		Austronesian//Northern Luzon	1166	PNPV	Maung a Balita Biblia	Yes
1270	Pangutaran Sama	slm	Pangutaran Sama	slm		/	2302	SLM	Kitab Injil	Yes
1271	Papantla Totonac	top	Papantla Totonac	top		Totonacan//Totonacan	779	TOPNT	Xasasti talaccaxlan	Yes
1272	Papiamentu [Papiamento]	pap	Papiamentu	pap		other//Creoles and Pidgins	818	BPK13	Beibel na Papiamentu Koriente 2013	Yes
1273	Papiamentu [Papiamento]	pap	Papiamentu	pap		other//Creoles and Pidgins	816	BPKD13	Beibel na Papiamentu Koriente 2013	No
1274	Paranan	prf	Paranan	prf		/	438	PRFNT	En Maganda A Bareta Biblia	Yes
1275	Parecís	pab	Parecís	pab		Arawakan//Central Arawakan	651	PABNT	Waitare Wenati Aho	Yes
1276	Pashto, Northern	pbu	Pashto, Northern	pbu		/	2510	PYPB	Pakistani Yousafzai Pashto	Yes
1277	Patep	ptp	Patep	ptp		Austronesian/Eastern Malayo-Polynesian/Oceanic	1182	PTPNT	Yesu Xolac	Yes
1278	Patpatar	gfk	Patpatar	gfk		Austronesian/Eastern Malayo-Polynesian/Oceanic	1014	GFKNT	No hinhinawas uta no sigar kunubus tano Watong	Yes
1279	Paumarí	pad	Paumarí	pad		Arauan//Arauan	260	PADNT	Deus Athi Kapapirani Hida	Yes
1280	Peere	pfe	Peere	pfe		/	1237	PNT	Pere New Testament	Yes
1281	Pele-Ata	ata	Pele-Ata	ata		/	969	ATANTPO	Vaikala Noxou Lataua	Yes
1282	Pennsilfaanisch Deitsch [Pennsylvania German]	pdc	Pennsilfaanisch Deitsch	pdc		/	1455	PDCB	Di Heilich Shrift	Yes
1283	Peñoles Mixtec	mil	Peñoles Mixtec	mil		Oto-Manguean//Mixtecan	792	MILNT	Tnúhu ní cáháⁿ yǎ ndiǒxí xito cùu uú	Yes
1284	Phom Naga	nph	Phom Naga	nph		/	1050	NAGP	DAÜLANGPÜ  LAIHING	Yes
1285	Piapoco	pio	Piapoco	pio		Arawakan//Inland Northern Arawakan	226	PIONT	El Nuevo Testamento de nuestro Señor Jesucristo en el idioma piapoco	Yes
1286	Pidgin, Nigerian	pcm	Pidgin, Nigerian	pcm		other//Creoles and Pidgins	2516	PCM	Holy Bible Nigerian Pidgin English	Yes
1287	Pijin [Solomon Islands Pidgin]	pis	Pijin	pis		/	615	SIPB	Pijin Bible	No
1288	Pijin [Solomon Islands Pidgin]	pis	Pijin	pis		/	614	SIDC	Pijin Deuterocanon	Yes
1289	Pilagá	plg	Pilagá	plg		Guaicuruan//South Guaicuruan	443	PLGNT	Nuevo Testamento Pilagá	Yes
1290	Pinotepa Nacional Mixtec	mio	Pinotepa Nacional Mixtec	mio		Oto-Manguean//Mixtecan	776	MIONT	Tutu chaa cha iyo cuenda ra hahnu Jesucristo (El Nuevo Testamento de nuestro señor Jesucristo)	Yes
1291	Pinyin	pny	Pinyin	pny		/	2159	PNYDBL	Ɨkàanə̀ ghù shwuə̀	Yes
1292	Piratapuyo	pir	Piratapuyo	pir		Tucanoan//Tucanoan	661	PIRNT	Cohãcjʉ̃ Yere Yahuducuri Tju	Yes
1293	Pisaflores Tepehua	tpp	Pisaflores Tepehua	tpp		/	1610	TPP	Ixchiwinti Dios	Yes
1294	Pitjantjatjara	pjt	Pitjantjatjara	pjt		Pama-Nyungan//Western Pama-Nyungan	1737	PITJ	Tjukurpa Palya	Yes
1295	Plains Cree	crk	Plains Cree	crk		Algic//Algonquian	2084	KKMR	Kanāci Kihci Masinahikan	No
1296	Plains Cree	crk	Plains Cree	crk		Algic//Algonquian	2082	PCSBR	Plains Cree Scripture Portions	Yes
1297	Plains Cree	crk	Plains Cree	crk		Algic//Algonquian	2083	KKMS	ᑲᓈᒋ ᑭᐦᒋ ᒪᓯᓈᐦᐃᑲᐣ	No
1298	Plapo Krumen	ktj	Plapo Krumen	ktj		/	1518	KTJ	NYƖSƲA A ꞊HAANTITIE	Yes
1299	Plautdietsch [Low German (Plattdeutsch)]	pdt	Plautdietsch	pdt		/	563	PB	De Bibel	Yes
1300	Plautdietsch [Low German (Plattdeutsch)]	pdt	Plautdietsch	pdt		/	2453	PBJHF	De Bibel JHF	No
1301	Pochuri [Pochuri Naga]	npo	Pochuri	npo		/	1546	POCHURY-BSI	Pochury Naga Bible (BSI)	Yes
1302	Pokomo	pkb	Pokomo	pkb		/	2222	PKBNT	Ḍamano Ipfya	Yes
1303	Polski [Polish]	pol	Polski	pol	pl	Indo-European//Slavic	132	PBG	Biblia Gdańska	No
1304	Polski [Polish]	pol	Polski	pol	pl	Indo-European//Slavic	2095	SNP	Biblia, to jest Pismo Święte Starego i Nowego Przymierza Wydanie pierwsze 2018	Yes
1305	Polski [Polish]	pol	Polski	pol	pl	Indo-European//Slavic	319	NBG	Nowa Biblia Gdańska	No
1306	Polski [Polish]	pol	Polski	pol	pl	Indo-European//Slavic	137	PLNT	Słowo Życia	No
1307	Polski [Polish]	pol	Polski	pol	pl	Indo-European//Slavic	138	UBG	UWSPÓŁCZEŚNIONA BIBLIA GDAŃSKA	No
1308	Popoloca, San Luís Temalacayuca [San Luís Temalacayuca Popoloca]	pps	Popoloca, San Luís Temalacayuca	pps		/	1645	PPSNT	El Nuevo Testamento	Yes
1309	Popoluca Highland [Highland Popoluca]	poi	Popoluca Highland	poi		Mixe-Zoque//Mixe-Zoque	227	POINT	Jém jomipɨc trato jém iwatnewɨɨp tánomi Jesucristo	Yes
1310	Popti'	jac	Popti'	jac		/	724	JACNT	Nuevo Testamento yin̈ abxubal	Yes
1311	Poqomchi'	poh	Poqomchi'	poh		Mayan//Mayan	495	POK	Pokomchi Bible	No
1312	Poqomchi'	poh	Poqomchi'	poh		Mayan//Mayan	412	POHNT	Reꞌ Lokꞌ Laj Hu̱j Wilic wi̱ꞌ Ribiral i Jesus	Yes
1313	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	1608	ARA	Almeida Revista e Atualizada	No
1314	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	212	ARC	Almeida Revista e Corrigida	No
1315	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	1930	NVT	Bíblia Sagrada, Nova Versão Transformadora	No
1316	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	200	VFL	Holy Bible: Easy-to-Read Translation	No
1317	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	1840	NAA	Nova Almeida Atualizada	No
1318	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	1966	NBV-P	Nova Bíblia Viva Português	No
1319	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	211	NTLH	Nova Tradução na Linguagem de Hoje	Yes
1320	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	129	NVI	Nova Versão Internacional - Português	No
1321	Português (Brasil) [Portuguese (Brazil)]	por	Português (Brasil)	por	pt	Indo-European//Romance	277	TB	Tradução Brasileira	No
1322	Português (Portugal) [Portuguese (Portugal)]	por_pt	Português (Portugal)	por	pt	Indo-European//Romance	215	ARC	Almeida Revista e Corrigida (Portugal)	No
1323	Português (Portugal) [Portuguese (Portugal)]	por_pt	Português (Portugal)	por	pt	Indo-European//Romance	1967	OL	O Livro	No
1324	Português (Portugal) [Portuguese (Portugal)]	por_pt	Português (Portugal)	por	pt	Indo-European//Romance	228	BPT09DC	a BÍBLIA para todos Edição Católica	Yes
1325	Português (Portugal) [Portuguese (Portugal)]	por_pt	Português (Portugal)	por	pt	Indo-European//Romance	432	BPT09	a BÍBLIA para todos Edição Comum	No
1326	Potawatomi	pot	Potawatomi	pot		Algic//Algonquian	135	POTL	Matthew and Acts	Yes
1327	Poumei Naga	pmx	Poumei Naga	pmx		/	1049	POU	SHEEYU BAIBEL	Yes
1328	Psikye	kvj	Psikye	kvj		/	1515	KBDC	Kapsiki Bible with DC	Yes
1329	Pular	fuf	Pular	fuf		Niger-Congo/Atlantic/Peul-Serer	1798	VPFJ	Version Pular Fuuta-Jallon	Yes
1330	Puquina [Chipaya]	cap	Puquina	cap		Uru-Chipaya//Uru-Chipaya	218	CHIPBO	Ew Testamento Chipay Tawqkistan	No
1331	Puquina [Chipaya]	cap	Puquina	cap		Uru-Chipaya//Uru-Chipaya	236	CAPNT	Ew Testamento: Chipay Tawkquiztan	Yes
1332	Pwo Northern Karen	pww	Pwo Northern Karen	pww		Sino-Tibetan/Tibeto-Burman/Karen	1736	NPKTH	Northern Pwo Karen Thai Bible	Yes
1333	Pwo Western Karen	pwo	Pwo Western Karen	pwo		/	2480	PWOKYN2	Pwo Kayin Bible	Yes
1334	Páez	pbb	Páez	pbb		Páezan//Páezan	1349	PBBNNT	Dyus Yuwe Uꞌsesa	Yes
1335	Q'anjob'al	kjb	Q'anjob'al	kjb		Mayan//Mayan	493	ATBYK89	A Txꞌan Biblia Yin Kꞌanjobal 1989	Yes
1336	Qa'yol [Aguacateco]	agu	Qa'yol	agu		Mayan//Mayan	518	AGUBI	Yi Antiw Bible / Yi Ac'aj Testament	Yes
1337	Qa'yol [Aguacateco]	agu	Qa'yol	agu		Mayan//Mayan	941	AGUNT	Yi Antiw Testament / Yi Ac'aj Testament	No
1338	Qaqet	byx	Qaqet	byx		Baining//Baining	1030	BYX	A Slurlka Aa Langinka Ama Iameska	Yes
1339	Qaraqalpaqsha (Қарақалпақша) [Karakalpak]	kaa	Qaraqalpaqsha (Қарақалпақша)	kaa		Altaic//Turkic	1732	KRKNT	Жаңа Келисим	Yes
1340	Quechua Huaylla Wanca [Huaylla Wanca Quechua]	qvw	Quechua Huaylla Wanca	qvw		/	267	QVWNT	Muśhü limalicuy	Yes
1341	Quechua Margos-Yarowilca-Lauricocha [Margos-Yarowilca-Lauricocha Quechua]	qvm	Quechua Margos-Yarowilca-Lauricocha	qvm		/	265	QVMNT	Mushog Testamento	Yes
1342	Quechua San Martín [San Martín Quechua]	qvs	Quechua San Martín	qvs		/	266	QVSNT	Tata Diospa Mushuk Rimanan	Yes
1343	Quechua Southern Conchucos Ancash [Southern Conchucos Ancash Quechua]	qxo	Quechua Southern Conchucos Ancash	qxo		/	290	QXOB	Biblia en Quechua del sur de Conchucos	Yes
1344	Quioquitani-Quierí Zapotec	ztq	Quioquitani-Quierí Zapotec	ztq		/	581	ZTQNT	Tiits nii xnee kyalmbañ; El Nuevo Testamento en el zapoteco de Quioquitani	Yes
1345	Quiotepec Chinantec	chq	Quiotepec Chinantec	chq		Oto-Manguean//Chinantecan	771	CHQNT	New Testament in Chinantec, Quiotepec	Yes
1346	Ramoaaina	rai	Ramoaaina	rai		/	1186	RAINT	Buk Taabu Matakin	Yes
1347	Ranglong	rnl	Ranglong	rnl		/	1871	RANGLONG-BSI	Dankit Athar Le SAM - BSI	Yes
1348	Rapanui	rap	Rapanui	rap		Austronesian/Eastern Malayo-Polynesian/Oceanic	2164	RAPNT	He Vānaŋa o te ꞌAtua	Yes
1349	Rawa	rwo	Rawa	rwo		Trans-New Guinea//Finisterre-Huon	1192	RWOKNT	Anutlo Sumange Mande Keda	No
1350	Rawa	rwo	Rawa	rwo		Trans-New Guinea//Finisterre-Huon	1189	RWORNT	Anutro Mande Keta	No
1351	Rawa	rwo	Rawa	rwo		Trans-New Guinea//Finisterre-Huon	1314	RWORNT	Rawa New Testament	Yes
1352	Rendille	rel	Rendille	rel		Afro-Asiatic/Cushitic/Lowland East Cushitic	2277	REL	Wori Haaggane Yeesso Kiriisto Miinsan Ayyinti Husube Waakh Enenyet Igooche	Yes
1353	Rengma Naga [Southern Rengma Naga]	nre	Rengma Naga	nre		/	1872	RENGMA-BSI	KENSHÜN LESÜ CL Bible (BSI)	Yes
1354	Rengma Naga (North) [Northern Rengma Naga]	nnl	Rengma Naga (North)	nnl		/	1873	RENGMA-N-BSI	Kemethajüh (N) CL Bible - BSI	Yes
1355	Rennell-Bellona	mnv	Rennell-Bellona	mnv		Austronesian/Eastern Malayo-Polynesian/Oceanic	2524	MNVTGG	Te Gongo Gaoi	Yes
1356	Riang (India)	ria	Riang (India)	ria		/	1059	KAUB	BAIBEL KTHAR	Yes
1357	Rigwe [Irigwe]	iri	Rigwe	iri		/	1832	IRINT	'Jee Hwi na Krre̱de̱ Be̱ne̱ a zhi Rigwe	Yes
1358	Rikbaktsa	rkb	Rikbaktsa	rkb		Macro-Ge//Rikbaktsa	669	RKBNT	Deus Harere Aibaky Sesus mymyspirikpoko naha	Yes
1359	Romani: Baltic	rml	Romani: Baltic	rml		Indo-European//Indic	1658	LET1933	Joannostir Svencono lačopheniben 1933 (Latvia)	Yes
1360	Romani: Gurbeti Arlija	rmn_arl	Romani: Gurbeti Arlija	rmn		Indo-European//Indic	1651	ARL1912	E devléskoro sfjato lil e Ísus-Xristóskoro džiipé thai meribé e sfjatoné Lukéstar 1912 (Bulharsko)	No
1361	Romani: Gurbeti Arlija	rmn_arl	Romani: Gurbeti Arlija	rmn		Indo-European//Indic	1652	GURB1936	O Devlikano lil e Sumnale Lukahtar 1936 (Bosnia)	No
1362	Romani: Gurbeti Arlija	rmn_arl	Romani: Gurbeti Arlija	rmn		Indo-European//Indic	1560	SROM	O dživdipe thaj buti e Isus Hristoski - Štar evangeliumura 2014 (Srbija)	Yes
1363	Romani: Kalderaš/căldărari [Romani: Kalderash]	rmy_fr	Romani: Kalderaš/căldărari	rmy		Indo-European//Indic	1425	KALD	E Nevi Viasta o Psalmo 2004	Yes
1364	Romani: Kalderaš/căldărari [Romani: Kalderash]	rmy_fr	Romani: Kalderaš/căldărari	rmy		Indo-European//Indic	1361	ROMCAL	Evanghelia pala o Marco 1996 (căldărarilor România)	No
1365	Romani: Lovari [Romani Lovari]	rmy_lov	Romani: Lovari	rmy		Indo-European//Indic	1698	LOV1984	O angluno lil anda o Johannes 1984 (Noreg)	No
1366	Romani: Lovari [Romani Lovari]	rmy_lov	Romani: Lovari	rmy		Indo-European//Indic	1611	LOV1930	Predigimo ä Johannesko 1930	Yes
1367	Romani: Romanes (Karpatský) [Carpathian Romani]	rmc	Romani: Romanes (Karpatský)	rmc		/	992	RNC	E Nevi Zmluva pal o Romanes 2014	Yes
1368	Romani: Romanes (Karpatský) [Carpathian Romani]	rmc	Romani: Romanes (Karpatský)	rmc		/	1640	MOR1936	O keriben pal e Devleskre bičhade 1936 (Morava)	No
1369	Romani: Sinte [Romani, Sinte]	rmo	Romani: Sinte	rmo		Indo-European//Indic	1942	SINT1875	I Ghiléngheri Ghília Salomunéskero an i Rômáni tćib (Italia) 1875	No
1370	Romani: Sinte [Romani, Sinte]	rmo	Romani: Sinte	rmo		Indo-European//Indic	1604	SINT1912	O Evangelio Jezus Kristusester pala Markus 1912	Yes
1371	Romani: Vlax Ursari	rmy	Romani: Vlax Ursari	rmy		Indo-European//Indic	1360	ROMURS	Evanghelia pala o Matei 1996 (ursarilor România)	Yes
1372	Romani: Vlax chileana [Vlax Romani - Chile]	rmy_ch	Romani: Vlax chileana	rmy		Indo-European//Indic	391	ROM07	Nuevo Testamento Romané 2007	Yes
1373	Romany: Angloromani [Romany]	rme	Romany: Angloromani	rme		/	1697	SGM1985	Kushti Bokkengro 1985	No
1374	Romany: Angloromani [Romany]	rme	Romany: Angloromani	rme		/	1044	ARKL	Kushti Lavs (Romany Selections) 1981	Yes
1375	Romany: Angloromani [Romany]	rme	Romany: Angloromani	rme		/	1679	SGM1995	The Drom 1995	No
1376	Romany: Angloromani [Romany]	rme	Romany: Angloromani	rme		/	1421	ARBOS	Wester Boswell Scripture Selections 1874	No
1377	Romaní: Caló (Iberia) [Romani: Calo (Iberia)]	rmq	Romaní: Caló (Iberia)	rmq		/	1592	CALO1872	Criscote e Majaró Lucas 1872 (Caló)	No
1378	Romaní: Caló (Iberia) [Romani: Calo (Iberia)]	rmq	Romaní: Caló (Iberia)	rmq		/	1412	CALO1837	Embéo e Majaró Lucas 1837	Yes
1379	Romblomanon	rol	Romblomanon	rol		/	2244	BKR	Bag-o nga Kasugtanan	Yes
1380	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	903	BTF2015	Biblia Traducerea Fidela 2015	No
1381	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	191	VDC	Biblia sau Sfânta Scriptură cu Trimiteri 1924, Dumitru Cornilescu	Yes
1382	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	1454	BVA	Biblia în Versiune Actualizată 2018	No
1383	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	1466	BIV2014	Biblia în versuri 2014	No
1384	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	2311	EDCR	Ediția Dumitru Cornilescu revizuită 2019	No
1385	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	126	NTR	Noua Traducere Românească	No
1386	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	1506	BINT09	Română Noul Testament Interconfesional 2009	No
1387	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	1996	VDCL	Traducere Literală Cornilescu 1931	No
1388	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	1467	VBRC2013	Versiunea Biblia Romano-Catolică 2013	No
1389	Română [Romanian]	ron	Română	ron	ro	Indo-European//Romance	2072	БДК	Библия Думитру Корнилеску 1924	No
1390	Rongmei Naga	nbu	Rongmei Naga	nbu		/	1874	RONGMEI-BSI	NTHANMEI BAIBAL (Revised) - BSI	Yes
1391	Rotokas	roo	Rotokas	roo		West Bougainville//West Bougainville	1185	ROONT	Airepa Vae Reo Ovoi	Yes
1392	Roviana	rug	Roviana	rug		Austronesian/Eastern Malayo-Polynesian/Oceanic	1909	ROV	Buka Hope	Yes
1393	Rutul	rut	Rutul	rut		Nakh-Daghestanian/Daghestanian/Lezgic	2320	RUTLUK	Лукаады Шадды Хабар	Yes
1394	S'gaw Karen	ksw	S'gaw Karen	ksw		Sino-Tibetan/Tibeto-Burman/Karen	2467	KSWC	Sgaw Karen Common Bible	Yes
1395	Sa'a	apb	Sa'a	apb		Austronesian/Eastern Malayo-Polynesian/Oceanic	1666	APBNT	Tataroha Diana	Yes
1396	Saafi-Saafi	sav	Saafi-Saafi	sav		/	2443	FHSS	Fiis ci Hooliɗ ci ŋ saafi-saafi	Yes
1397	Saamia	lsm	Saamia	lsm		/	2365	SAMIA	EBBAIBBO EMBOOSI YA NASAAE	No
1398	Saamia	lsm	Saamia	lsm		/	2366	SAMDC	EBBAIBBO EMBOOSI YA NASAAE EYIRIMO EBITABO BILAANGWA DEUTEROKANONIKO	Yes
1399	Saamáka [Saramaccan]	srm	Saamáka	srm		other//Creoles and Pidgins	272	SRMNT	Gadu Buku	Yes
1400	Safeyoka	apz	Safeyoka	apz		Trans-New Guinea//Angan	957	APZNT	Mpohwoe Hungkuno Songofoho	Yes
1401	Saint Lucian Creole French	acf	Saint Lucian Creole French	acf		/	510	ACFNT	Tèstèman nèf-la: Épi an posyòn an liv samz-la	Yes
1402	Sakachep	sch	Sakachep	sch		/	2454	SAKNT	Pathien Lekhabu Inthieng Chongtung Thar	Yes
1403	Salasakaguna [Salasaca Highland Quichua]	qxl	Salasakaguna	qxl		/	1770	QXLU	Diosbuj Shimi - Mushuj Testamento	Yes
1404	Saliba	sbe	Saliba	sbe		Austronesian/Eastern Malayo-Polynesian/Oceanic	1452	SBEP	Yaubada wasana: Buka Hauhauna tupwana	Yes
1405	Salt-Yui	sll	Salt-Yui	sll		Trans-New Guinea//Chimbu	1193	SLLNT	Ha Maing Buku	Yes
1406	Samba Leko	ndi	Samba Leko	ndi		Niger-Congo/Adamawa-Ubangi/Samba-Duru	1118	SLNT	Samba Leko New Testament	Yes
1407	Sambal	xsb	Sambal	xsb		/	1318	XSB	Yay Halita nan Dios: Ba-yon Tipan	Yes
1408	San Jerónimo Tecóatl Mazatec	maa	San Jerónimo Tecóatl Mazatec	maa		/	832	MAANT	New Testament in Mazatec, San Jerónimo Tecóatl	Yes
1409	San Juan Atzingo Popoloca	poe	San Juan Atzingo Popoloca	poe		Oto-Manguean//Popolocan	1663	POENTPLUS	El Nuevo Testamento, Salmos y Proverbios	No
1410	San Juan Atzingo Popoloca	poe	San Juan Atzingo Popoloca	poe		Oto-Manguean//Popolocan	765	POENT	Tí Nuevo Testamento cuènte Inchéni Jesucristo Cʼóna Nquìva	Yes
1411	San Juan Colorado Mixtec	mjc	San Juan Colorado Mixtec	mjc		Oto-Manguean//Mixtecan	732	MJCNT	Tuhun tsaa tsa nacoo̱ jutu mañi yo Jesucristo tsi yo	Yes
1412	San Marcos Tlacoyalco Popoloca	pls	San Marcos Tlacoyalco Popoloca	pls		/	1662	PLSNT	El Nuevo Testamento más Génesis	No
1413	San Marcos Tlacoyalco Popoloca	pls	San Marcos Tlacoyalco Popoloca	pls		/	770	PLSNT	Tti jian joajné Jesucristo	Yes
1414	San Martín Itunyoso Triqui	trq	San Martín Itunyoso Triqui	trq		/	2284	TRQNT	Triqui, Itunyuso	Yes
1415	San Miguel El Grande Mixtec	mig	San Miguel El Grande Mixtec	mig		Oto-Manguean//Mixtecan	858	MIGNT	Testamento jaa maa jitoho-yo Jesucristo	Yes
1416	San Pedro Amuzgos Amuzgo	azg	San Pedro Amuzgos Amuzgo	azg		/	727	AZGNT	New Testament in Amuzgo	Yes
1417	San Vicente Coatlán Zapotec	zpt	San Vicente Coatlán Zapotec	zpt		/	1398	ZPT	Zapoteco	Yes
1418	Sangtam Naga	nsa	Sangtam Naga	nsa		/	1052	NAGS	AMÜSA BAIBEL	Yes
1419	Saniyo-Hiyewe	sny	Saniyo-Hiyewe	sny		/	1210	SNYNT	Owane Sitewi lo Peri Te'e Naneiyei He'i	Yes
1420	Sankaran [Sankaran Maninka]	msc	Sankaran	msc		/	1555	AKS	Alla la Kitabu Seniman	Yes
1421	Santa María Quiegolani Zapotec	zpi	Santa María Quiegolani Zapotec	zpi		Oto-Manguean//Zapotecan	460	ZPINT	Xdiiz Dëdyuzh kon disa	Yes
1422	Santa María Zacatepec Mixtec	mza	Santa María Zacatepec Mixtec	mza		/	1385	MZA	El Nuevo Testamento en Mixtec, Santa María Zacatepeco	Yes
1423	Santa Teresa Cora	cok	Santa Teresa Cora	cok		/	1701	COKNT	El Nuevo Testamento y Salmos	Yes
1424	Santali	sat	Santali	sat		Austro-Asiatic//Munda	1538	SCLNT	Santali Common Language New Testament	Yes
1425	Santo Domingo Albarradas Zapotec	zas	Santo Domingo Albarradas Zapotec	zas		/	459	ZASNT	Xtiidx Dios	Yes
1426	Saposa	sps	Saposa	sps		Austronesian/Eastern Malayo-Polynesian/Oceanic	1271	SPSNTPO	U Vurungan Rof Foun Ten Gov Nane Jisas Krais	Yes
1427	Sar	mwm	Sar	mwm		/	446	BS	Bible sar	No
1428	Sar	mwm	Sar	mwm		/	445	BSDC	Bible sar (Version Cathoique)	Yes
1429	Sarangani Blaan	bps	Sarangani Blaan	bps		/	1245	ITD	I Tnalù Dwata	Yes
1430	Sarangani Manobo	mbs	Sarangani Manobo	mbs		/	1243	MBSNT	Se kaling peokit	Yes
1431	Sateré-Mawé	mav	Sateré-Mawé	mav		/	619	MAVNT	New Testament	Yes
1432	Sayula Popoluca	pos	Sayula Popoluca	pos		Mixe-Zoque//Mixe-Zoque	2129	PSNT	Popoluca Sayula New Testament	Yes
1433	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	1875	SANSKRIT-BSI	Sanskrit New Testament - BSI	Yes
1434	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2107	SANCO	satyavEdaH| Sanskrit Bible (NT) in Cologne Script	No
1435	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2120	SANVE	satyaveda.h| Sanskrit Bible (NT) in Velthuis Script	No
1436	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2114	SANHK	satyavedaH| Sanskrit Bible (NT) in Harvard-Kyoto Script	No
1437	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2116	SANIT	satyavedaH| Sanskrit Bible (NT) in ITRANS Script	No
1438	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2110	SANIA	satyavedaḥ| Sanskrit Bible (NT) in IAST Script	No
1439	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2117	SANIS	satyavēdaḥ| Sanskrit Bible (NT) in ISO Script	No
1440	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2109	SANUR	سَتْیَویدَح۔ Sanskrit Bible (NT) in Urdu Script	No
1441	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2104	SAN-DN	सत्यवेदः। Sanskrit NT in Devanagari	No
1442	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2106	SANBN	সত্যবেদঃ। Sanskrit Bible (NT) in Bengali Script	No
1443	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2105	SANAS	সত্যৱেদঃ। Sanskrit Bible (NT) in Assamese Script	No
1444	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2108	SANPN	ਸਤ੍ਯਵੇਦਃ। Sanskrit Bible (NT) in Punjabi Script	No
1445	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2103	SANGJ	સત્યવેદઃ। Sanskrit Bible (NT) in Gujarati Script	No
1446	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2118	SANOR	ସତ୍ୟୱେଦଃ। Sanskrit Bible (NT) in Oriya Script	No
1447	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2102	SANTM	ஸத்யவேத³​:। Sanskrit Bible (NT) in Tamil Script	No
1448	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2122	SANTE	సత్యవేదః। Sanskrit Bible (NT) in Telugu Script	No
1449	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2121	SANKA	ಸತ್ಯವೇದಃ। Sanskrit Bible (NT) in Kannada Script	No
1450	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2113	SANML	സത്യവേദഃ। Sanskrit Bible (NT) in Malayalam Script	No
1451	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2111	SANSI	සත්‍යවේදඃ। Sanskrit Bible (NT) in Sinhala Script	No
1452	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2115	SANTH	สตฺยเวท:ฯ Sanskrit Bible (NT) in Thai Script	No
1453	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2112	SANTI	སཏྱཝེདཿ། Sanskrit Bible (NT) in Tibetan Script	No
1454	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2158	SANBU	သတျဝေဒး၊ Sanskrit Bible (NT) in Burmese Script ()	No
1455	Saṃskṛtam [Sanskrit]	san	Saṃskṛtam	san		/	2119	SANKH	សត្យវេទះ។ Sanskrit Bible (NT) in Khmer Script	No
